gameorder,game_id,lg_id,is_copy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,msf_game_id
62207,201412150POR,NBA,1,2015,2014-12-15,25,0,SAS,Spurs,95,1706.9633,1695.1205,POR,Trail Blazers,108,1616.1289,1627.9717,A,L,NA
62207,201412150POR,NBA,0,2015,2014-12-15,25,0,POR,Trail Blazers,108,1616.1289,1627.9717,SAS,Spurs,95,1706.9633,1695.1205,H,W,NA
62208,201412150TOR,NBA,1,2015,2014-12-15,27,0,ORL,Magic,82,1395.6976,1392.7502,TOR,Raptors,95,1597.9149,1600.8623,A,L,NA
62208,201412150TOR,NBA,0,2015,2014-12-15,25,0,TOR,Raptors,95,1597.9149,1600.8623,ORL,Magic,82,1395.6976,1392.7502,H,W,NA
62209,201412160BRK,NBA,1,2015,2014-12-16,25,0,MIA,Heat,95,1485.0839,1493.6688,BRO,Nets,91,1476.754,1468.1691,A,W,NA
62209,201412160BRK,NBA,0,2015,2014-12-16,23,0,BRO,Nets,91,1476.754,1468.1691,MIA,Heat,95,1485.0839,1493.6688,H,L,NA
62210,201412160MEM,NBA,1,2015,2014-12-16,24,0,GSW,Warriors,98,1715.5958,1708.6597,MEM,Grizzlies,105,1665.4856,1672.4218,A,L,NA
62210,201412160MEM,NBA,0,2015,2014-12-16,24,0,MEM,Grizzlies,105,1665.4856,1672.4218,GSW,Warriors,98,1715.5958,1708.6597,H,W,NA
62211,201412160NOP,NBA,0,2015,2014-12-16,24,0,NOP,Pelicans,119,1492.571,1495.6343,UTA,Jazz,111,1352.8784,1349.8152,H,W,NA
62211,201412160NOP,NBA,1,2015,2014-12-16,25,0,UTA,Jazz,111,1352.8784,1349.8152,NOP,Pelicans,119,1492.571,1495.6343,A,L,NA
62212,201412160NYK,NBA,0,2015,2014-12-16,27,0,NYK,Knicks,87,1407.7175,1396.5139,DAL,Mavericks,107,1601.8577,1613.0613,H,L,NA
62212,201412160NYK,NBA,1,2015,2014-12-16,26,0,DAL,Mavericks,107,1601.8577,1613.0613,NYK,Knicks,87,1407.7175,1396.5139,A,W,NA
62213,201412160SAC,NBA,0,2015,2014-12-16,25,0,SAC,Kings,92,1449.8037,1438.7065,OKL,Thunder,104,1562.5314,1573.6285,H,L,NA
62213,201412160SAC,NBA,1,2015,2014-12-16,25,0,OKL,Thunder,104,1562.5314,1573.6285,SAC,Kings,92,1449.8037,1438.7065,A,W,NA
62214,201412160WAS,NBA,1,2015,2014-12-16,24,0,MIN,Timberwolves,95,1380.7058,1377.5153,WAS,Wizards,109,1577.3522,1580.5427,A,L,NA
62214,201412160WAS,NBA,0,2015,2014-12-16,24,0,WAS,Wizards,109,1577.3522,1580.5427,MIN,Timberwolves,95,1380.7058,1377.5153,H,W,NA
62215,201412170BOS,NBA,0,2015,2014-12-17,23,0,BOS,Celtics,109,1398.184,1407.7142,ORL,Magic,92,1392.7502,1383.22,H,W,NA
62215,201412170BOS,NBA,1,2015,2014-12-17,28,0,ORL,Magic,92,1392.7502,1383.22,BOS,Celtics,109,1398.184,1407.7142,A,L,NA
62216,201412170CHO,NBA,1,2015,2014-12-17,27,0,PHX,Suns,111,1515.5063,1522.0269,CHA,Hornets,106,1395.1984,1388.6779,A,W,NA
62216,201412170CHO,NBA,0,2015,2014-12-17,25,0,CHA,Hornets,106,1395.1984,1388.6779,PHX,Suns,111,1515.5063,1522.0269,H,L,NA
62217,201412170CLE,NBA,0,2015,2014-12-17,24,0,CLE,Cavaliers,98,1546.2701,1519.0247,ATL,Hawks,127,1574.4684,1601.7139,H,L,NA
62217,201412170CLE,NBA,1,2015,2014-12-17,25,0,ATL,Hawks,127,1574.4684,1601.7139,CLE,Cavaliers,98,1546.2701,1519.0247,A,W,NA
62218,201412170DEN,NBA,0,2015,2014-12-17,25,0,DEN,Nuggets,111,1487.8439,1482.5414,HOU,Rockets,115,1633.5873,1638.8898,H,L,NA
62218,201412170DEN,NBA,1,2015,2014-12-17,24,0,HOU,Rockets,115,1633.5873,1638.8898,DEN,Nuggets,111,1487.8439,1482.5414,A,W,NA
62219,201412170DET,NBA,0,2015,2014-12-17,26,0,DET,Pistons,106,1317.0846,1312.4297,DAL,Mavericks,117,1613.0613,1617.7162,H,L,NA
62219,201412170DET,NBA,1,2015,2014-12-17,27,0,DAL,Mavericks,117,1613.0613,1617.7162,DET,Pistons,106,1317.0846,1312.4297,A,W,NA
62220,201412170LAC,NBA,1,2015,2014-12-17,26,0,IND,Pacers,100,1451.593,1450.4495,LAC,Clippers,102,1656.7434,1657.887,A,L,NA
62220,201412170LAC,NBA,0,2015,2014-12-17,25,0,LAC,Clippers,102,1656.7434,1657.887,IND,Pacers,100,1451.593,1450.4495,H,W,NA
62221,201412170MIA,NBA,1,2015,2014-12-17,26,0,UTA,Jazz,105,1349.8152,1380.1952000000001,MIA,Heat,87,1493.6688,1463.2888,A,W,NA
62221,201412170MIA,NBA,0,2015,2014-12-17,26,0,MIA,Heat,87,1493.6688,1463.2888,UTA,Jazz,105,1349.8152,1380.1952000000001,H,L,NA
62222,201412170POR,NBA,1,2015,2014-12-17,26,0,MIL,Bucks,97,1431.2418,1429.1559,POR,Trail Blazers,104,1627.9717,1630.0576,A,L,NA
62222,201412170POR,NBA,0,2015,2014-12-17,26,0,POR,Trail Blazers,104,1627.9717,1630.0576,MIL,Bucks,97,1431.2418,1429.1559,H,W,NA
62223,201412170SAS,NBA,1,2015,2014-12-17,25,0,MEM,Grizzlies,117,1672.4218,1678.4237,SAS,Spurs,116,1695.1205,1689.1185,A,W,NA
62223,201412170SAS,NBA,0,2015,2014-12-17,26,0,SAS,Spurs,116,1695.1205,1689.1185,MEM,Grizzlies,117,1672.4218,1678.4237,H,L,NA
62224,201412170TOR,NBA,0,2015,2014-12-17,26,0,TOR,Raptors,105,1600.8623,1605.7832,BRO,Nets,89,1468.1691,1463.2482,H,W,NA
62224,201412170TOR,NBA,1,2015,2014-12-17,24,0,BRO,Nets,89,1468.1691,1463.2482,TOR,Raptors,105,1600.8623,1605.7832,A,L,NA
62225,201412180CHI,NBA,1,2015,2014-12-18,28,0,NYK,Knicks,97,1396.5139,1394.5876,CHI,Bulls,103,1592.4015,1594.3278,A,L,NA
62225,201412180CHI,NBA,0,2015,2014-12-18,25,0,CHI,Bulls,103,1592.4015,1594.3278,NYK,Knicks,97,1396.5139,1394.5876,H,W,NA
62226,201412180GSW,NBA,0,2015,2014-12-18,25,0,GSW,Warriors,114,1708.6597,1711.0929,OKL,Thunder,109,1573.6285,1571.1953,H,W,NA
62226,201412180GSW,NBA,1,2015,2014-12-18,26,0,OKL,Thunder,109,1573.6285,1571.1953,GSW,Warriors,114,1708.6597,1711.0929,A,L,NA
62227,201412180HOU,NBA,1,2015,2014-12-18,25,0,NOP,Pelicans,99,1495.6343,1515.0254,HOU,Rockets,90,1638.8898,1619.4987,A,W,NA
62227,201412180HOU,NBA,0,2015,2014-12-18,25,0,HOU,Rockets,90,1638.8898,1619.4987,NOP,Pelicans,99,1495.6343,1515.0254,H,L,NA
62228,201412180SAC,NBA,1,2015,2014-12-18,27,0,MIL,Bucks,108,1429.1559,1434.9385,SAC,Kings,107,1438.7065,1432.924,A,W,NA
62228,201412180SAC,NBA,0,2015,2014-12-18,26,0,SAC,Kings,107,1438.7065,1432.924,MIL,Bucks,108,1429.1559,1434.9385,H,L,NA
62229,201412190BOS,NBA,1,2015,2014-12-19,25,0,MIN,Timberwolves,98,1377.5153,1369.3428,BOS,Celtics,114,1407.7142,1415.8867,A,L,NA
62229,201412190BOS,NBA,0,2015,2014-12-19,24,0,BOS,Celtics,114,1407.7142,1415.8867,MIN,Timberwolves,98,1377.5153,1369.3428,H,W,NA
62230,201412190CLE,NBA,1,2015,2014-12-19,25,0,BRO,Nets,91,1463.2482,1459.9896,CLE,Cavaliers,95,1519.0247,1522.2832,A,L,NA
62230,201412190CLE,NBA,0,2015,2014-12-19,25,0,CLE,Cavaliers,95,1519.0247,1522.2832,BRO,Nets,91,1463.2482,1459.9896,H,W,NA
62231,201412190DEN,NBA,0,2015,2014-12-19,26,0,DEN,Nuggets,109,1482.5414,1489.7609,LAC,Clippers,106,1657.887,1650.6675,H,W,NA
62231,201412190DEN,NBA,1,2015,2014-12-19,26,0,LAC,Clippers,106,1657.887,1650.6675,DEN,Nuggets,109,1482.5414,1489.7609,A,L,NA
62232,201412190DET,NBA,1,2015,2014-12-19,27,0,TOR,Raptors,110,1605.7832,1610.2284,DET,Pistons,100,1312.4297,1307.9845,A,W,NA
62232,201412190DET,NBA,0,2015,2014-12-19,27,0,DET,Pistons,100,1312.4297,1307.9845,TOR,Raptors,110,1605.7832,1610.2284,H,L,NA
62233,201412190LAL,NBA,1,2015,2014-12-19,27,0,OKL,Thunder,104,1571.1953,1574.2821,LAL,Lakers,103,1402.7546,1399.6678,A,W,NA
62233,201412190LAL,NBA,0,2015,2014-12-19,26,0,LAL,Lakers,103,1402.7546,1399.6678,OKL,Thunder,104,1571.1953,1574.2821,H,L,NA
62234,201412190MEM,NBA,1,2015,2014-12-19,26,0,CHI,Bulls,103,1594.3278,1607.7968,MEM,Grizzlies,97,1678.4237,1664.9547,A,W,NA
62234,201412190MEM,NBA,0,2015,2014-12-19,26,0,MEM,Grizzlies,97,1678.4237,1664.9547,CHI,Bulls,103,1594.3278,1607.7968,H,L,NA
62235,201412190MIA,NBA,1,2015,2014-12-19,25,0,WAS,Wizards,105,1580.5427,1585.0723,MIA,Heat,103,1463.2888,1458.7593,A,W,NA
62235,201412190MIA,NBA,0,2015,2014-12-19,27,0,MIA,Heat,103,1463.2888,1458.7593,WAS,Wizards,105,1580.5427,1585.0723,H,L,NA
62236,201412190ORL,NBA,0,2015,2014-12-19,29,0,ORL,Magic,94,1383.22,1371.4098,UTA,Jazz,101,1380.1952000000001,1392.0054,H,L,NA
62236,201412190ORL,NBA,1,2015,2014-12-19,27,0,UTA,Jazz,101,1380.1952000000001,1392.0054,ORL,Magic,94,1383.22,1371.4098,A,W,NA
62237,201412190PHI,NBA,1,2015,2014-12-19,26,0,CHA,Hornets,109,1388.6779,1401.7223,PHI,76ers,91,1248.2511,1235.2067,A,W,NA
62237,201412190PHI,NBA,0,2015,2014-12-19,25,0,PHI,76ers,91,1248.2511,1235.2067,CHA,Hornets,109,1388.6779,1401.7223,H,L,NA
62238,201412190SAS,NBA,1,2015,2014-12-19,27,0,POR,Trail Blazers,129,1630.0576,1647.0409,SAS,Spurs,119,1689.1185,1672.1353,A,W,NA
62238,201412190SAS,NBA,0,2015,2014-12-19,27,0,SAS,Spurs,119,1689.1185,1672.1353,POR,Trail Blazers,129,1630.0576,1647.0409,H,L,NA
62239,201412200CHO,NBA,0,2015,2014-12-20,27,0,CHA,Hornets,104,1401.7223,1411.4436,UTA,Jazz,86,1392.0054,1382.2841,H,W,NA
62239,201412200CHO,NBA,1,2015,2014-12-20,28,0,UTA,Jazz,86,1392.0054,1382.2841,CHA,Hornets,104,1401.7223,1411.4436,A,L,NA
62240,201412200DAL,NBA,0,2015,2014-12-20,28,0,DAL,Mavericks,99,1617.7162,1624.2036,SAS,Spurs,93,1672.1353,1665.6478,H,W,NA
62240,201412200DAL,NBA,1,2015,2014-12-20,28,0,SAS,Spurs,93,1672.1353,1665.6478,DAL,Mavericks,99,1617.7162,1624.2036,A,L,NA
62241,201412200DEN,NBA,0,2015,2014-12-20,27,0,DEN,Nuggets,76,1489.7609,1492.8756,IND,Pacers,73,1450.4495,1447.3347,H,W,NA
62241,201412200DEN,NBA,1,2015,2014-12-20,27,0,IND,Pacers,73,1450.4495,1447.3347,DEN,Nuggets,76,1489.7609,1492.8756,A,L,NA
62242,201412200HOU,NBA,1,2015,2014-12-20,26,0,ATL,Hawks,104,1601.7139,1614.0352,HOU,Rockets,97,1619.4987,1607.1774,A,W,NA
62242,201412200HOU,NBA,0,2015,2014-12-20,26,0,HOU,Rockets,97,1619.4987,1607.1774,ATL,Hawks,104,1601.7139,1614.0352,H,L,NA
62243,201412200LAC,NBA,1,2015,2014-12-20,28,0,MIL,Bucks,102,1434.9385,1433.5273,LAC,Clippers,106,1650.6675,1652.0786,A,L,NA
62243,201412200LAC,NBA,0,2015,2014-12-20,27,0,LAC,Clippers,106,1650.6675,1652.0786,MIL,Bucks,102,1434.9385,1433.5273,H,W,NA
62244,201412200NOP,NBA,1,2015,2014-12-20,28,0,POR,Trail Blazers,114,1647.0409,1664.4996,NOP,Pelicans,88,1515.0254,1497.5667,A,W,NA
62244,201412200NOP,NBA,0,2015,2014-12-20,26,0,NOP,Pelicans,88,1515.0254,1497.5667,POR,Trail Blazers,114,1647.0409,1664.4996,H,L,NA
62245,201412200NYK,NBA,1,2015,2014-12-20,28,0,PHX,Suns,99,1522.0269,1530.8009,NYK,Knicks,90,1394.5876,1385.8136,A,W,NA
62245,201412200NYK,NBA,0,2015,2014-12-20,29,0,NYK,Knicks,90,1394.5876,1385.8136,PHX,Suns,99,1522.0269,1530.8009,H,L,NA
62246,201412210BRK,NBA,0,2015,2014-12-21,26,0,BRO,Nets,110,1459.9896,1462.214,DET,Pistons,105,1307.9845,1305.7601,H,W,NA
62246,201412210BRK,NBA,1,2015,2014-12-21,28,0,DET,Pistons,105,1307.9845,1305.7601,BRO,Nets,110,1459.9896,1462.214,A,L,NA
62247,201412210CLE,NBA,0,2015,2014-12-21,26,0,CLE,Cavaliers,105,1522.2832,1537.2268,MEM,Grizzlies,91,1664.9547,1650.0111,H,W,NA
62247,201412210CLE,NBA,1,2015,2014-12-21,27,0,MEM,Grizzlies,91,1664.9547,1650.0111,CLE,Cavaliers,105,1522.2832,1537.2268,A,L,NA
62248,201412210MIA,NBA,0,2015,2014-12-21,28,0,MIA,Heat,100,1458.7593,1466.4615,BOS,Celtics,84,1415.8867,1408.1844,H,W,NA
62248,201412210MIA,NBA,1,2015,2014-12-21,25,0,BOS,Celtics,84,1415.8867,1408.1844,MIA,Heat,100,1458.7593,1466.4615,A,L,NA
62249,201412210MIN,NBA,1,2015,2014-12-21,28,0,IND,Pacers,100,1447.3347,1454.1797,MIN,Timberwolves,96,1369.3428,1362.4978,A,W,NA
62249,201412210MIN,NBA,0,2015,2014-12-21,26,0,MIN,Timberwolves,96,1369.3428,1362.4978,IND,Pacers,100,1447.3347,1454.1797,H,L,NA
62250,201412210OKC,NBA,0,2015,2014-12-21,28,0,OKL,Thunder,99,1574.2821,1566.0161,NOP,Pelicans,101,1497.5667,1505.8326,H,L,NA
62250,201412210OKC,NBA,1,2015,2014-12-21,27,0,NOP,Pelicans,101,1497.5667,1505.8326,OKL,Thunder,99,1574.2821,1566.0161,A,W,NA
62251,201412210ORL,NBA,1,2015,2014-12-21,26,0,PHI,76ers,96,1235.2067,1253.0221,ORL,Magic,88,1371.4098,1353.5944,A,W,NA
62251,201412210ORL,NBA,0,2015,2014-12-21,30,0,ORL,Magic,88,1371.4098,1353.5944,PHI,76ers,96,1235.2067,1253.0221,H,L,NA
62252,201412210SAC,NBA,0,2015,2014-12-21,27,0,SAC,Kings,108,1432.924,1437.7455,LAL,Lakers,101,1399.6678,1394.8463,H,W,NA
62252,201412210SAC,NBA,1,2015,2014-12-21,27,0,LAL,Lakers,101,1399.6678,1394.8463,SAC,Kings,108,1432.924,1437.7455,A,L,NA
62253,201412210TOR,NBA,1,2015,2014-12-21,30,0,NYK,Knicks,108,1385.8136,1383.6083,TOR,Raptors,118,1610.2284,1612.4337,A,L,NA
62253,201412210TOR,NBA,0,2015,2014-12-21,28,0,TOR,Raptors,118,1610.2284,1612.4337,NYK,Knicks,108,1385.8136,1383.6083,H,W,NA
62254,201412210WAS,NBA,1,2015,2014-12-21,29,0,PHX,Suns,104,1530.8009,1549.6106,WAS,Wizards,92,1585.0723,1566.2626,A,W,NA
62254,201412210WAS,NBA,0,2015,2014-12-21,26,0,WAS,Wizards,92,1585.0723,1566.2626,PHX,Suns,104,1530.8009,1549.6106,H,L,NA
62255,201412220CHI,NBA,1,2015,2014-12-22,29,0,TOR,Raptors,120,1612.4337,1605.8116,CHI,Bulls,129,1607.7968,1614.4188,A,L,NA
62255,201412220CHI,NBA,0,2015,2014-12-22,27,0,CHI,Bulls,129,1607.7968,1614.4188,TOR,Raptors,120,1612.4337,1605.8116,H,W,NA
62256,201412220CHO,NBA,1,2015,2014-12-22,28,0,DEN,Nuggets,82,1492.8756,1473.476,CHA,Hornets,110,1411.4436,1430.8433,A,L,NA
62256,201412220CHO,NBA,0,2015,2014-12-22,28,0,CHA,Hornets,110,1411.4436,1430.8433,DEN,Nuggets,82,1492.8756,1473.476,H,W,NA
62257,201412220DAL,NBA,1,2015,2014-12-22,27,0,ATL,Hawks,105,1614.0352,1622.0476,DAL,Mavericks,102,1624.2036,1616.1912,A,W,NA
62257,201412220DAL,NBA,0,2015,2014-12-22,29,0,DAL,Mavericks,102,1624.2036,1616.1912,ATL,Hawks,105,1614.0352,1622.0476,H,L,NA
62258,201412220GSW,NBA,0,2015,2014-12-22,26,0,GSW,Warriors,128,1711.0929,1713.7267,SAC,Kings,108,1437.7455,1435.1117,H,W,NA
62258,201412220GSW,NBA,1,2015,2014-12-22,28,0,SAC,Kings,108,1437.7455,1435.1117,GSW,Warriors,128,1711.0929,1713.7267,A,L,NA
62259,201412220HOU,NBA,1,2015,2014-12-22,29,0,POR,Trail Blazers,95,1664.4996,1653.0719,HOU,Rockets,110,1607.1774,1618.6051,A,L,NA
62259,201412220HOU,NBA,0,2015,2014-12-22,27,0,HOU,Rockets,110,1607.1774,1618.6051,POR,Trail Blazers,95,1664.4996,1653.0719,H,W,NA
62260,201412220MEM,NBA,1,2015,2014-12-22,29,0,UTA,Jazz,97,1382.2841,1401.8406,MEM,Grizzlies,91,1650.0111,1630.4546,A,W,NA
62260,201412220MEM,NBA,0,2015,2014-12-22,28,0,MEM,Grizzlies,91,1650.0111,1630.4546,UTA,Jazz,97,1382.2841,1401.8406,H,L,NA
62261,201412220SAS,NBA,0,2015,2014-12-22,29,0,SAS,Spurs,125,1665.6478,1670.925,LAC,Clippers,118,1652.0786,1646.8014,H,W,NA
62261,201412220SAS,NBA,1,2015,2014-12-22,28,0,LAC,Clippers,118,1652.0786,1646.8014,SAS,Spurs,125,1665.6478,1670.925,A,L,NA
62262,201412230ATL,NBA,1,2015,2014-12-23,29,0,LAC,Clippers,104,1646.8014,1642.6527,ATL,Hawks,107,1622.0476,1626.1963,A,L,NA
62262,201412230ATL,NBA,0,2015,2014-12-23,28,0,ATL,Hawks,107,1622.0476,1626.1963,LAC,Clippers,104,1646.8014,1642.6527,H,W,NA
62263,201412230BRK,NBA,1,2015,2014-12-23,29,0,DEN,Nuggets,96,1473.476,1468.0608,BRO,Nets,102,1462.214,1467.6292,A,L,NA
62263,201412230BRK,NBA,0,2015,2014-12-23,27,0,BRO,Nets,102,1462.214,1467.6292,DEN,Nuggets,96,1473.476,1468.0608,H,W,NA
62264,201412230CLE,NBA,0,2015,2014-12-23,27,0,CLE,Cavaliers,125,1537.2268,1541.967,MIN,Timberwolves,104,1362.4978,1357.7576,H,W,NA
62264,201412230CLE,NBA,1,2015,2014-12-23,27,0,MIN,Timberwolves,104,1362.4978,1357.7576,CLE,Cavaliers,125,1537.2268,1541.967,A,L,NA
62265,201412230IND,NBA,1,2015,2014-12-23,28,0,NOP,Pelicans,84,1505.8326,1496.1787,IND,Pacers,96,1454.1797,1463.8336,A,L,NA
62265,201412230IND,NBA,0,2015,2014-12-23,29,0,IND,Pacers,96,1454.1797,1463.8336,NOP,Pelicans,84,1505.8326,1496.1787,H,W,NA
62266,201412230LAL,NBA,0,2015,2014-12-23,28,0,LAL,Lakers,115,1394.8463,1414.4471,GSW,Warriors,105,1713.7267,1694.1259,H,W,NA
62266,201412230LAL,NBA,1,2015,2014-12-23,27,0,GSW,Warriors,105,1713.7267,1694.1259,LAL,Lakers,115,1394.8463,1414.4471,A,L,NA
62267,201412230MIA,NBA,1,2015,2014-12-23,27,0,PHI,76ers,91,1253.0221,1267.5181,MIA,Heat,87,1466.4615,1451.9656,A,W,NA
62267,201412230MIA,NBA,0,2015,2014-12-23,29,0,MIA,Heat,87,1466.4615,1451.9656,PHI,76ers,91,1253.0221,1267.5181,H,L,NA
62268,201412230MIL,NBA,0,2015,2014-12-23,29,0,MIL,Bucks,101,1433.5273,1421.729,CHA,Hornets,108,1430.8433,1442.6416,H,L,NA
62268,201412230MIL,NBA,1,2015,2014-12-23,29,0,CHA,Hornets,108,1430.8433,1442.6416,MIL,Bucks,101,1433.5273,1421.729,A,W,NA
62269,201412230OKC,NBA,0,2015,2014-12-23,29,0,OKL,Thunder,111,1566.0161,1559.3876,POR,Trail Blazers,115,1653.0719,1659.7004,H,L,NA
62269,201412230OKC,NBA,1,2015,2014-12-23,30,0,POR,Trail Blazers,115,1653.0719,1659.7004,OKL,Thunder,111,1566.0161,1559.3876,A,W,NA
62270,201412230ORL,NBA,1,2015,2014-12-23,26,0,BOS,Celtics,95,1408.1844,1402.2762,ORL,Magic,100,1353.5944,1359.5026,A,L,NA
62270,201412230ORL,NBA,0,2015,2014-12-23,31,0,ORL,Magic,100,1353.5944,1359.5026,BOS,Celtics,95,1408.1844,1402.2762,H,W,NA
62271,201412230PHO,NBA,0,2015,2014-12-23,30,0,PHX,Suns,124,1549.6106,1558.1819,DAL,Mavericks,115,1616.1912,1607.6199,H,W,NA
62271,201412230PHO,NBA,1,2015,2014-12-23,30,0,DAL,Mavericks,115,1616.1912,1607.6199,PHX,Suns,124,1549.6106,1558.1819,A,L,NA
62272,201412230WAS,NBA,1,2015,2014-12-23,28,0,CHI,Bulls,99,1614.4188,1625.2941,WAS,Wizards,91,1566.2626,1555.3873,A,W,NA
62272,201412230WAS,NBA,0,2015,2014-12-23,27,0,WAS,Wizards,91,1566.2626,1555.3873,CHI,Bulls,99,1614.4188,1625.2941,H,L,NA
62273,201412250CHI,NBA,0,2015,2014-12-25,29,0,CHI,Bulls,113,1625.2941,1629.0498,LAL,Lakers,93,1414.4471,1410.6914,H,W,NA
62273,201412250CHI,NBA,1,2015,2014-12-25,29,0,LAL,Lakers,93,1414.4471,1410.6914,CHI,Bulls,113,1625.2941,1629.0498,A,L,NA
62274,201412250LAC,NBA,1,2015,2014-12-25,28,0,GSW,Warriors,86,1694.1259,1683.4629,LAC,Clippers,100,1642.6527,1653.3157,A,L,NA
62274,201412250LAC,NBA,0,2015,2014-12-25,30,0,LAC,Clippers,100,1642.6527,1653.3157,GSW,Warriors,86,1694.1259,1683.4629,H,W,NA
62275,201412250MIA,NBA,0,2015,2014-12-25,30,0,MIA,Heat,101,1451.9656,1461.9646,CLE,Cavaliers,91,1541.967,1531.968,H,W,NA
62275,201412250MIA,NBA,1,2015,2014-12-25,28,0,CLE,Cavaliers,91,1541.967,1531.968,MIA,Heat,101,1451.9656,1461.9646,A,L,NA
62276,201412250NYK,NBA,0,2015,2014-12-25,31,0,NYK,Knicks,91,1383.6083,1375.3162,WAS,Wizards,102,1555.3873,1563.6794,H,L,NA
62276,201412250NYK,NBA,1,2015,2014-12-25,28,0,WAS,Wizards,102,1555.3873,1563.6794,NYK,Knicks,91,1383.6083,1375.3162,A,W,NA
62277,201412250SAS,NBA,1,2015,2014-12-25,30,0,OKL,Thunder,114,1559.3876,1576.2542,SAS,Spurs,106,1670.925,1654.0585,A,W,NA
62277,201412250SAS,NBA,0,2015,2014-12-25,30,0,SAS,Spurs,106,1670.925,1654.0585,OKL,Thunder,114,1559.3876,1576.2542,H,L,NA
62278,201412260ATL,NBA,1,2015,2014-12-26,30,0,MIL,Bucks,107,1421.729,1471.0009,ATL,Hawks,77,1626.1963,1576.9244,A,W,NA
62278,201412260ATL,NBA,0,2015,2014-12-26,29,0,ATL,Hawks,77,1626.1963,1576.9244,MIL,Bucks,107,1421.729,1471.0009,H,L,NA
62279,201412260BOS,NBA,1,2015,2014-12-26,28,0,BRO,Nets,109,1467.6292,1473.0927,BOS,Celtics,107,1402.2762,1396.8127,A,W,NA
62279,201412260BOS,NBA,0,2015,2014-12-26,27,0,BOS,Celtics,107,1402.2762,1396.8127,BRO,Nets,109,1467.6292,1473.0927,H,L,NA
62280,201412260DAL,NBA,1,2015,2014-12-26,30,0,LAL,Lakers,98,1410.6914,1409.125,DAL,Mavericks,102,1607.6199,1609.1863,A,L,NA
62280,201412260DAL,NBA,0,2015,2014-12-26,31,0,DAL,Mavericks,102,1607.6199,1609.1863,LAL,Lakers,98,1410.6914,1409.125,H,W,NA
62281,201412260DEN,NBA,1,2015,2014-12-26,28,0,MIN,Timberwolves,102,1357.7576,1355.2717,DEN,Nuggets,106,1468.0608,1470.5466,A,L,NA
62281,201412260DEN,NBA,0,2015,2014-12-26,30,0,DEN,Nuggets,106,1468.0608,1470.5466,MIN,Timberwolves,102,1357.7576,1355.2717,H,W,NA
62282,201412260DET,NBA,1,2015,2014-12-26,30,0,IND,Pacers,109,1463.8336,1451.1482,DET,Pistons,119,1305.7601,1318.4456,A,L,NA
62282,201412260DET,NBA,0,2015,2014-12-26,29,0,DET,Pistons,119,1305.7601,1318.4456,IND,Pacers,109,1463.8336,1451.1482,H,W,NA
62283,201412260MEM,NBA,0,2015,2014-12-26,29,0,MEM,Grizzlies,111,1630.4546,1619.3186,HOU,Rockets,117,1618.6051,1629.7411,H,L,NA
62283,201412260MEM,NBA,1,2015,2014-12-26,28,0,HOU,Rockets,117,1618.6051,1629.7411,MEM,Grizzlies,111,1630.4546,1619.3186,A,W,NA
62284,201412260NOP,NBA,0,2015,2014-12-26,29,0,NOP,Pelicans,97,1496.1787,1506.4561,SAS,Spurs,90,1654.0585,1643.7811,H,W,NA
62284,201412260NOP,NBA,1,2015,2014-12-26,31,0,SAS,Spurs,90,1654.0585,1643.7811,NOP,Pelicans,97,1496.1787,1506.4561,A,L,NA
62285,201412260OKC,NBA,0,2015,2014-12-26,31,0,OKL,Thunder,98,1576.2542,1582.5482,CHA,Hornets,75,1442.6416,1436.3475,H,W,NA
62285,201412260OKC,NBA,1,2015,2014-12-26,30,0,CHA,Hornets,75,1442.6416,1436.3475,OKL,Thunder,98,1576.2542,1582.5482,A,L,NA
62286,201412260ORL,NBA,1,2015,2014-12-26,29,0,CLE,Cavaliers,98,1531.968,1539.2769,ORL,Magic,89,1359.5026,1352.1937,A,W,NA
62286,201412260ORL,NBA,0,2015,2014-12-26,32,0,ORL,Magic,89,1359.5026,1352.1937,CLE,Cavaliers,98,1531.968,1539.2769,H,L,NA
62287,201412260POR,NBA,1,2015,2014-12-26,28,0,PHI,76ers,93,1267.5181,1266.167,POR,Trail Blazers,114,1659.7004,1661.0515,A,L,NA
62287,201412260POR,NBA,0,2015,2014-12-26,31,0,POR,Trail Blazers,114,1659.7004,1661.0515,PHI,76ers,93,1267.5181,1266.167,H,W,NA
62288,201412260SAC,NBA,1,2015,2014-12-26,31,0,PHX,Suns,115,1558.1819,1567.1056,SAC,Kings,106,1435.1117,1426.188,A,W,NA
62288,201412260SAC,NBA,0,2015,2014-12-26,29,0,SAC,Kings,106,1435.1117,1426.188,PHX,Suns,115,1558.1819,1567.1056,H,L,NA
62289,201412270BRK,NBA,1,2015,2014-12-27,31,0,IND,Pacers,110,1451.1482,1479.5573,BRO,Nets,85,1473.0927,1444.6836,A,W,NA
62289,201412270BRK,NBA,0,2015,2014-12-27,29,0,BRO,Nets,85,1473.0927,1444.6836,IND,Pacers,110,1451.1482,1479.5573,H,L,NA
62290,201412270CHI,NBA,0,2015,2014-12-27,30,0,CHI,Bulls,107,1629.0498,1632.1536,NOP,Pelicans,100,1506.4561,1503.3523,H,W,NA
